signal_date,held_ticker,candidate_ticker,held_score,candidate_score,held_expected_return,candidate_expected_return,expected_incremental_return,estimated_total_cost,uncertainty_buffer,net_edge,trade
2025-01-02,CMG,SNPS,0.8672985781990521,0.9620853080568721,0.020465291723,0.026079712430241712,0.0056144207072417116,0.002,0.008315584331120547,-0.004701163623878835,False
2025-01-03,VIST,SNPS,0.8720379146919431,0.9620853080568721,0.020465291723,0.026079712430241712,0.0056144207072417116,0.002,0.008261467358146347,-0.004647046650904635,False
2025-01-06,VIST,SNPS,0.8720379146919431,0.95260663507109,0.020465291723,0.024996348070052125,0.004531056347052125,0.002,0.008215160899371847,-0.005684104552319723,False
2025-01-07,VIST,SNPS,0.8720379146919431,0.957345971563981,0.020465291723,0.02553803025014692,0.00507273852714692,0.002,0.008238247786453596,-0.0051655092593066755,False
2025-01-08,CMG,AZO,0.8767772511848341,0.957345971563981,0.02051419306119905,0.02553803025014692,0.005023837188947871,0.002,0.00820688730190431,-0.00518305011295644,False
2025-01-10,CMG,AZO,0.8815165876777251,0.966824644549763,0.020644596629729856,0.026621394610336493,0.0059767979806066365,0.002,0.008259525756835853,-0.004282727776229216,False
2025-01-13,PANW,AZO,0.8625592417061612,0.966824644549763,0.020465291723,0.026621394610336493,0.006156102887336493,0.002,0.008393370730220817,-0.004237267842884324,False
2025-01-14,PANW,AZO,0.8625592417061612,0.9620853080568721,0.020465291723,0.026079712430241712,0.0056144207072417116,0.002,0.008370773327706329,-0.004756352620464617,False
2025-01-15,PANW,AZO,0.8625592417061612,0.9620853080568721,0.020465291723,0.026079712430241712,0.0056144207072417116,0.002,0.008370773327706329,-0.004756352620464617,False
2025-01-16,PANW,SNPS,0.8625592417061612,0.9478672985781991,0.020465291723,0.024454665889957344,0.003989374166957344,0.002,0.008303807723507882,-0.006314433556550538,False
2025-01-17,PANW,SNPS,0.8625592417061612,0.95260663507109,0.020465291723,0.024996348070052125,0.004531056347052125,0.002,0.008325989041980127,-0.0057949326949280015,False
2025-01-21,PANW,SNPS,0.8530805687203792,0.9620853080568721,0.020465291723,0.026079712430241712,0.0056144207072417116,0.002,0.008484162638460505,-0.004869741931218793,False
2025-01-22,NFLX,SNPS,0.8530805687203792,0.957345971563981,0.020465291723,0.02553803025014692,0.00507273852714692,0.002,0.008462436813786146,-0.005389698286639227,False
2025-01-23,NFLX,AZO,0.8530805687203792,0.957345971563981,0.020465291723,0.02553803025014692,0.00507273852714692,0.002,0.008462436813786146,-0.005389698286639227,False
2025-01-24,NFLX,SNPS,0.8530805687203792,0.9620853080568721,0.020465291723,0.026079712430241712,0.0056144207072417116,0.002,0.008484162638460505,-0.004869741931218793,False
2025-01-27,NFLX,AZO,0.8388625592417062,0.9620853080568721,0.020465291723,0.026079712430241712,0.0056144207072417116,0.002,0.0086610692835691,-0.005046648576327387,False
2025-01-28,MCO,CDNS,0.8571428571428571,0.9571428571428572,0.020465291723,0.025514815299571433,0.005049523576571433,0.002,0.008412113307523403,-0.00536258973095197,False
2025-01-29,CMG,CDNS,0.861904761904762,0.9571428571428572,0.020465291723,0.025514815299571433,0.005049523576571433,0.002,0.008355108711869494,-0.005305585135298061,False
2025-01-30,CMG,SNPS,0.6333333333333333,0.9571428571428572,0.01456253091683333,0.025514815299571433,0.010952284382738103,0.002,0.008034688064843372,0.0009175963178947302,True
2025-01-31,MCO,META,0.8720379146919431,0.957345971563981,0.020465291723,0.02553803025014692,0.00507273852714692,0.002,0.008238247786453596,-0.0051655092593066755,False
2025-02-03,MCO,META,0.8571428571428571,0.9523809523809523,0.020465291723,0.0249705536805238,0.0045052619575238,0.002,0.008390118939876793,-0.005884856982352993,False
2025-02-04,MCO,META,0.8571428571428571,0.9523809523809523,0.020465291723,0.0249705536805238,0.0045052619575238,0.002,0.008390118939876793,-0.005884856982352993,False
2025-02-05,MCO,TEAM,0.8714285714285714,0.9761904761904762,0.020465291723,0.027555796371,0.007090504647999998,0.002,0.008332155514135197,-0.003241650866135199,False
2025-02-06,MCO,TEAM,0.8571428571428571,0.9761904761904762,0.020465291723,0.027555796371,0.007090504647999998,0.002,0.008495843848594167,-0.003405339200594169,False
2025-02-07,MELI,TEAM,0.6761904761904762,0.9761904761904762,0.018018442491119047,0.027555796371,0.009537353879880951,0.002,0.008134277465766058,-0.0005969235858851079,False
2025-02-10,MELI,TEAM,0.6904761904761905,0.9809523809523809,0.018025642192547618,0.027555796371,0.00953015417845238,0.002,0.00813801568391392,-0.000607861505461541,False
2025-02-11,MELI,APD,0.6761904761904762,0.9761904761904762,0.018018442491119047,0.027555796371,0.009537353879880951,0.002,0.008134277465766058,-0.0005969235858851079,False
2025-02-12,MELI,TTWO,0.6761904761904762,0.9761904761904762,0.018018442491119047,0.027555796371,0.009537353879880951,0.002,0.008134277465766058,-0.0005969235858851079,False
2025-02-13,MELI,TEAM,0.6952380952380952,0.9809523809523809,0.01802804209302381,0.027555796371,0.00952775427797619,0.002,0.00813926359373681,-0.0006115093157606204,False
2025-02-14,MELI,COIN,0.6857142857142857,1.0,0.018023242292071428,0.027555796371,0.00953255407892857,0.002,0.00813676869191431,-0.0006042146129857399,False
2025-02-18,MELI,COIN,0.6476190476190476,1.0,0.015747209179404763,0.027555796371,0.011808587191595235,0.002,0.00813039595560403,0.0016781912359912056,True
2025-02-19,MPWR,APD,0.8047619047619048,0.9714285714285714,0.01948485709719048,0.027147600156714285,0.007662743059523806,0.002,0.008591815333575052,-0.002929072274051247,False
2025-02-20,MPWR,APD,0.8142857142857143,0.9714285714285714,0.019946238097571428,0.027147600156714285,0.007201362059142857,0.002,0.008725036326577174,-0.0035236742674343174,False
2025-02-21,MPWR,APD,0.8095238095238095,0.9666666666666667,0.019715547597380954,0.026603338537666665,0.006887790940285712,0.002,0.008636577763142517,-0.003748786822856806,False
2025-02-24,MPWR,TTWO,0.7904761904761904,0.9619047619047619,0.018792785596619045,0.02605907691861905,0.007266291322000004,0.002,0.00835490694374842,-0.0030886156217484156,False
2025-02-25,MPWR,TTWO,0.7714285714285715,0.9619047619047619,0.018043041471,0.02605907691861905,0.00801603544761905,0.002,0.008152810734240908,-0.0021367752866218574,False
2025-02-26,MPWR,TTWO,0.7714285714285715,0.9666666666666667,0.018043041471,0.026603338537666665,0.008560297066666667,0.002,0.008177062506294568,-0.001616765439627901,False
2025-02-27,MPWR,TTWO,0.7714285714285715,0.9714285714285714,0.018043041471,0.027147600156714285,0.009104558685714286,0.002,0.008201435105527876,-0.0010968764198135902,False
2025-02-28,CRWD,TTWO,0.7333333333333333,0.9761904761904762,0.018043041471,0.027555796371,0.0095127549,0.002,0.00815992328648636,-0.0006471683864863612,False
2025-03-03,CRWD,TTWO,0.7142857142857143,0.9666666666666667,0.01803764169492857,0.026603338537666665,0.008565696842738096,0.002,0.008100493980464961,-0.0015347971377268651,False
2025-03-04,CRWD,TTWO,0.7238095238095238,0.9857142857142858,0.01804244149588095,0.027555796371,0.009513354875119048,0.002,0.008146770265758175,-0.0006334153906391261,False
2025-03-05,CRWD,TTWO,0.7285714285714285,0.9809523809523809,0.018043041471,0.027555796371,0.0095127549,0.002,0.00815257488598397,-0.0006398199859839688,False
2025-03-06,CRWD,TTWO,0.7333333333333333,0.9857142857142858,0.018043041471,0.027555796371,0.0095127549,0.002,0.00815992328648636,-0.0006471683864863612,False
2025-03-07,CRWD,TTWO,0.7476190476190476,0.9761904761904762,0.018043041471,0.027555796371,0.0095127549,0.002,0.008182150879678204,-0.0006693959796782055,False
2025-03-10,CRWD,TTWO,0.6619047619047619,0.9809523809523809,0.016931887441976184,0.027555796371,0.010623908929023814,0.002,0.008132257805303314,0.0004916511237204992,True
2025-03-11,VIST,VRTX,0.8333333333333334,0.9571428571428572,0.020465291723,0.025514815299571433,0.005049523576571433,0.002,0.008710721372567901,-0.005661197795996468,False
2025-03-12,COIN,VRTX,0.7714285714285715,0.9571428571428572,0.018043041471,0.025514815299571433,0.007471773828571435,0.002,0.00812868259911935,-0.0026569087705479153,False
2025-03-13,COIN,VRTX,0.8047619047619048,0.9523809523809523,0.01948485709719048,0.0249705536805238,0.005485696583333321,0.002,0.008505851489262466,-0.005020154905929145,False
2025-03-14,VIST,VRTX,0.7761904761904762,0.9619047619047619,0.018100714096047618,0.02605907691861905,0.007958362822571431,0.002,0.008173181552219733,-0.002214818729648303,False
2025-03-17,COIN,MRVL,0.7571428571428571,0.9523809523809523,0.018043041471,0.0249705536805238,0.006927512209523801,0.002,0.008081160996893322,-0.003153648787369521,False
2025-03-18,VIST,MRVL,0.7476190476190476,0.9523809523809523,0.018043041471,0.0249705536805238,0.006927512209523801,0.002,0.008065626597254539,-0.0031381143877307377,False
2025-03-19,VIST,CRWD,0.7333333333333333,0.9619047619047619,0.018043041471,0.02605907691861905,0.00801603544761905,0.002,0.008091645016171142,-0.0020756095685520912,False
2025-03-20,VIST,CRWD,0.7380952380952381,0.9523809523809523,0.018043041471,0.0249705536805238,0.006927512209523801,0.002,0.008050210748844587,-0.0031226985393207865,False
2025-03-21,VIST,MRVL,0.7380952380952381,0.9571428571428572,0.018043041471,0.025514815299571433,0.007471773828571435,0.002,0.008074637606163369,-0.0026028637775919335,False
2025-03-24,COIN,MRVL,0.6952380952380952,0.9619047619047619,0.01802804209302381,0.02605907691861905,0.008031034825595241,0.002,0.00807052595502765,-0.0020394911294324075,False
