date,nav,net_return,gross_return,turnover,cost_fraction,execution_skipped,holdings,cash_weight
2025-01-02,1.003359270925078,0.0033592709250780395,0.003359270925078087,0.0,0.0,0,15,0.0
2025-01-03,1.0227132314440013,0.01928916299450667,0.01928916299450675,0.0,0.0,0,15,0.0
2025-01-06,1.031406477370412,0.00850017938472969,0.008500179384729741,0.0,0.0,0,15,0.0
2025-01-07,1.0151742108765989,-0.015737991616261104,-0.015737991616261233,0.0,0.0,0,15,0.0
2025-01-08,1.0162745463270921,0.0010838883008494893,0.0010838883008495574,0.0,0.0,0,15,0.0
2025-01-10,0.9936498660516422,-0.022262370298673284,-0.022262370298673315,0.0,0.0,0,15,0.0
2025-01-13,0.9884559486379417,-0.005227110264039991,-0.005227110264039975,0.0,0.0,0,15,0.0
2025-01-14,0.9991651370850281,0.010834259697504178,0.010834259697504121,0.0,0.0,0,15,0.0
2025-01-15,1.0194857383639513,0.020337580370554775,0.020337580370554723,0.0,0.0,0,15,0.0
2025-01-16,1.0295440273259373,0.009866041851774643,0.009866041851774608,0.0,0.0,0,15,0.0
2025-01-17,1.0373234973580077,0.007556228607606297,0.007556228607606255,0.0,0.0,0,15,0.0
2025-01-21,1.048551753919631,0.010824257418462935,0.010824257418462857,0.0,0.0,0,15,0.0
2025-01-22,1.075145521228819,0.02536237931010743,0.02536237931010733,0.0,0.0,0,15,0.0
2025-01-23,1.0813845071476968,0.005802922298134172,0.005802922298134219,0.0,0.0,0,15,0.0
2025-01-24,1.0733004356147728,-0.007475667978864342,-0.007475667978864301,0.0,0.0,0,15,0.0
2025-01-27,1.0263633022576282,-0.04373158884470185,-0.043731588844701914,0.0,0.0,0,15,0.0
2025-01-28,1.054233728008872,0.027154542343767574,0.027154542343767515,0.0,0.0,0,15,0.0
2025-01-29,1.0497063390486292,-0.0042944831302198505,-0.004294483130219821,0.0,0.0,0,15,0.0
2025-01-30,1.0582202084459251,0.008110715426385084,0.008110715426385107,0.0,0.0,0,15,0.0
2025-01-31,1.0579315010773587,-0.00027282352601309956,-0.0002728235260130772,0.0,0.0,0,15,0.0
2025-02-03,1.049923080938728,-0.007569885319110958,-0.007569885319110994,0.0,0.0,0,15,0.0
2025-02-04,1.067382218380865,0.01662896812071879,0.016628968120718797,0.0,0.0,0,15,0.0
2025-02-05,1.0787441912557036,0.010644708783020373,0.01064470878302045,0.0,0.0,0,15,0.0
2025-02-06,1.0865401484047075,0.0072268821581593645,0.007990250967757193,0.18932941287501143,0.0007573176515000457,0,15,0.0
2025-02-07,1.095877980230924,0.008594097364857278,0.008594097364857294,0.0,0.0,0,15,0.0
2025-02-10,1.1077388500235372,0.010823166453361788,0.01082316645336182,0.0,0.0,0,15,0.0
2025-02-11,1.0945161941962414,-0.011936618298631352,-0.011936618298631395,0.0,0.0,0,15,0.0
2025-02-12,1.0876447040822692,-0.006278107304769742,-0.006278107304769705,0.0,0.0,0,15,0.0
2025-02-13,1.1023376922619754,0.013508996204880885,0.013508996204880958,0.0,0.0,0,15,0.0
2025-02-14,1.0962871406990928,-0.005488836683491205,-0.00548883668349118,0.0,0.0,0,15,0.0
2025-02-18,1.105125144646641,0.00806176011689086,0.008061760116890831,0.0,0.0,0,15,0.0
2025-02-19,1.094554318418007,-0.009565275281121055,-0.009565275281121024,0.0,0.0,0,15,0.0
2025-02-20,1.0796981995359498,-0.013572756173059863,-0.01259298135487296,0.2480676154022337,0.0009922704616089348,0,15,0.0
2025-02-21,1.0375820640334188,-0.03900732215783287,-0.03900732215783289,0.0,0.0,0,15,0.0
2025-02-24,1.0084545425035436,-0.028072499072167023,-0.02807249907216707,0.0,0.0,0,15,0.0
2025-02-25,0.9924202144568214,-0.01589990165239985,-0.015899901652399843,0.0,0.0,0,15,0.0
2025-02-26,1.0068875313918575,0.014577813636086123,0.014577813636086078,0.0,0.0,0,15,0.0
2025-02-27,0.9731544631472329,-0.0335023199641713,-0.03350231996417129,0.0,0.0,0,15,0.0
2025-02-28,0.9840247242875122,0.011170129256895533,0.011170129256895575,0.0,0.0,0,15,0.0
2025-03-03,0.9576022789542147,-0.026851403914092464,-0.026851403914092443,0.0,0.0,0,15,0.0
2025-03-04,0.9572136193092994,-0.0004058675020487401,-0.00040586750204873746,0.0,0.0,0,15,0.0
2025-03-05,0.9757932214832227,0.01941008965932789,0.019410089659327813,0.0,0.0,0,15,0.0
2025-03-06,0.9253303137082378,-0.051714755405126045,-0.05171475540512599,0.0,0.0,0,15,0.0
2025-03-07,0.9287947251711433,0.003743972732312084,0.003743972732312053,0.0,0.0,0,15,0.0
2025-03-10,0.860916327506451,-0.0730822385454275,-0.0730822385454275,0.0,0.0,0,15,0.0
2025-03-11,0.8766799757716306,0.018310313977709436,0.01831031397770947,0.0,0.0,0,15,0.0
2025-03-12,0.8984463959315858,0.02482823922241062,0.024828239222410568,0.0,0.0,0,15,0.0
2025-03-13,0.8709722358520042,-0.030579631911255012,-0.030579631911254897,0.0,0.0,0,15,0.0
2025-03-14,0.9088324221508823,0.043468878502013863,0.04346887850201379,0.0,0.0,0,15,0.0
2025-03-17,0.9245184100539423,0.01725949418258743,0.017259494182587376,0.0,0.0,0,15,0.0
2025-03-18,0.9065849831109831,-0.01939758770397315,-0.019397587703973148,0.0,0.0,0,15,0.0
2025-03-19,0.9290581841009098,0.024788852020037888,0.0247888520200379,0.0,0.0,0,15,0.0
2025-03-20,0.9230628718943382,-0.006453107360949062,-0.006453107360949032,0.0,0.0,0,15,0.0
2025-03-21,0.9255378243999925,0.002681239361924659,0.0026812393619246653,0.0,0.0,0,15,0.0
2025-03-24,0.9564599155207617,0.033409862142387725,0.03340986214238765,0.0,0.0,0,15,0.0
2025-03-25,0.9650858110504821,0.009018564594025724,0.00901856459402566,0.0,0.0,0,15,0.0
2025-03-26,0.9367779282820906,-0.029331985243445602,-0.029331985243445647,0.0,0.0,0,15,0.0
2025-03-27,0.9230477763150261,-0.01465678423086203,-0.014656784230862066,0.0,0.0,0,15,0.0
2025-03-28,0.8899333811654219,-0.03587506085741621,-0.0358750608574162,0.0,0.0,0,15,0.0
2025-03-31,0.8856149205165469,-0.0048525662035732164,-0.004852566203573234,0.0,0.0,0,15,0.0
2025-04-01,0.8947015683116978,0.010260269542264444,0.010260269542264512,0.0,0.0,0,15,0.0
2025-04-02,0.9107234044315642,0.017907463993943384,0.01790746399394329,0.0,0.0,0,15,0.0
2025-04-03,0.8484712538701604,-0.0683546181623157,-0.06835461816231567,0.0,0.0,0,15,0.0
2025-04-04,0.7879703156593939,-0.07130581965482219,-0.07130581965482219,0.0,0.0,0,15,0.0
2025-04-07,0.7991901762926304,0.01423893820650779,0.015315801076817426,0.2651546615269439,0.0010606186461077755,0,15,0.0
2025-04-08,0.7886585452640206,-0.013177878483773608,-0.012594728451039792,0.14764708310169716,0.0005905883324067887,0,15,0.0
2025-04-09,0.894255532168496,0.13389443066152862,0.13389443066152854,0.0,0.0,0,15,0.0
2025-04-10,0.8548705467253304,-0.044042204969825804,-0.04404220496982565,0.0,0.0,0,15,0.0
2025-04-11,0.8695054666450146,0.01711945741462828,0.017119457414628173,0.0,0.0,0,15,0.0
2025-04-14,0.8763425917294808,0.007863234156361587,0.007863234156361606,0.0,0.0,0,15,0.0
2025-04-15,0.892785142485782,0.018762697273279283,0.018762697273279262,0.0,0.0,0,15,0.0
2025-04-16,0.870814205394029,-0.024609434057761503,-0.024609434057761476,0.0,0.0,0,15,0.0
2025-04-17,0.8695930088744027,-0.0014023617346408113,-0.0014023617346408058,0.0,0.0,0,15,0.0
2025-04-21,0.8438907666411155,-0.029556633932184107,-0.029556633932184124,0.0,0.0,0,15,0.0
2025-04-22,0.8659929178257874,0.02619077261935643,0.026190772619356432,0.0,0.0,0,15,0.0
2025-04-23,0.8957437410001788,0.03435458023038529,0.034354580230385325,0.0,0.0,0,15,0.0
2025-04-24,0.9428856380857793,0.05262877643215491,0.052628776432154904,0.0,0.0,0,15,0.0
2025-04-25,0.9530973409081935,0.010830266587945614,0.010830266587945713,0.0,0.0,0,15,0.0
2025-04-28,0.9583578080454946,0.0055193388036194335,0.005519338803619503,0.0,0.0,0,15,0.0
2025-04-29,0.9675900913588054,0.009633440908818125,0.009633440908818028,0.0,0.0,0,15,0.0
2025-04-30,0.9782167680181227,0.010982622449547952,0.010982622449547882,0.0,0.0,0,15,0.0
2025-05-01,0.9770516225040317,-0.0011910913329074013,-0.0011910913329073762,0.0,0.0,0,15,0.0
2025-05-02,0.9934264352901325,0.016759414148594054,0.01675941414859406,0.0,0.0,0,15,0.0
2025-05-05,0.9942552330490184,0.0008342819653714972,0.0008342819653714546,0.0,0.0,0,15,0.0
2025-05-06,0.9771722172346093,-0.017181720796200062,-0.017181720796200013,0.0,0.0,0,15,0.0
2025-05-07,0.9820137284361419,0.004954614054863304,0.00495461405486323,0.0,0.0,0,15,0.0
2025-05-08,0.9926025390070716,0.010782752078010605,0.010782752078010664,0.0,0.0,0,15,0.0
2025-05-09,0.98570192965613,-0.006952036771782244,-0.006952036771782206,0.0,0.0,0,15,0.0
2025-05-12,1.0218923098222858,0.03671533866103016,0.03781004826735382,0.2637066407651292,0.0010548265630605166,0,15,0.0
2025-05-13,1.0461445534640976,0.023732680448519394,0.02373268044851941,0.0,0.0,0,15,0.0
2025-05-14,1.0416023392966993,-0.00434186093342237,-0.004341860933422388,0.0,0.0,0,15,0.0
2025-05-15,1.0428873276948396,0.0012336650463053989,0.0012336650463052904,0.0,0.0,0,15,0.0
2025-05-16,1.0508848099379178,0.007668596626593915,0.007668596626593881,0.0,0.0,0,15,0.0
2025-05-19,1.047517137781816,-0.0032046063700367222,-0.0032046063700367036,0.0,0.0,0,15,0.0
2025-05-20,1.0451667399442028,-0.002243779841721971,-0.0022437798417219855,0.0,0.0,0,15,0.0
2025-05-21,1.022994463749864,-0.02121410426390191,-0.021214104263901863,0.0,0.0,0,15,0.0
2025-05-22,1.0249306643140377,0.001892679415953502,0.0018926794159534507,0.0,0.0,0,15,0.0
2025-05-23,1.0222819280010493,-0.0025843078026757116,-0.0025843078026757055,0.0,0.0,0,15,0.0
2025-05-27,1.0436588207009647,0.020910956277702564,0.02091095627770257,0.0,0.0,0,15,0.0
2025-05-28,1.0413860876005523,-0.0021776590733799672,-0.0021776590733799134,0.0,0.0,0,15,0.0
2025-05-29,1.0341110241930087,-0.0069859425761160665,-0.006985942576116021,0.0,0.0,0,15,0.0
2025-05-30,1.0416644491954092,0.007304268908935541,0.007304268908935623,0.0,0.0,0,15,0.0
2025-06-02,1.048280334225638,0.0063512631494133664,0.006351263149413383,0.0,0.0,0,15,0.0
2025-06-03,1.0558611764118997,0.007231693602133271,0.00723169360213319,0.0,0.0,0,15,0.0
2025-06-04,1.0572508156588574,0.001316119275907024,0.001316119275907134,0.0,0.0,0,15,0.0
2025-06-05,1.0530161386001378,-0.004005366556355527,-0.004005366556355551,0.0,0.0,0,15,0.0
2025-06-06,1.0666848026372,0.012980488651610944,0.012980488651610883,0.0,0.0,0,15,0.0
2025-06-09,1.0674536274887352,0.0007207610435944201,0.0007207610435944716,0.0,0.0,0,15,0.0
2025-06-10,1.0689683453168146,0.001419001059224323,0.0014190010592243186,0.0,0.0,0,15,0.0
2025-06-11,1.07095108673091,0.0018548177060451199,0.0018548177060450457,0.0,0.0,0,15,0.0
2025-06-12,1.071173481651964,0.00020766113766490513,0.0002076611376649744,0.0,0.0,0,15,0.0
2025-06-13,1.053125467563574,-0.016848824581202737,-0.01684882458120278,0.0,0.0,0,15,0.0
2025-06-16,1.0706073851887166,0.016600033104875234,0.01660003310487516,0.0,0.0,0,15,0.0
2025-06-17,1.0581907880079024,-0.011597712992261311,-0.011597712992261313,0.0,0.0,0,15,0.0
2025-06-18,1.057738988386599,-0.0004269547858699596,-0.00042695478587000785,0.0,0.0,0,15,0.0
2025-06-20,1.0477797666108044,-0.009415575945617483,-0.009415575945617474,0.0,0.0,0,15,0.0
2025-06-23,1.063343534850116,0.01485404541610369,0.014854045416103792,0.0,0.0,0,15,0.0
2025-06-24,1.0873974719796564,0.02262104046452973,0.022621040464529632,0.0,0.0,0,15,0.0
2025-06-25,1.0850392174271917,-0.0021687143967434874,-0.0021687143967434957,0.0,0.0,0,15,0.0
2025-06-26,1.0968062391259732,0.01084478930326882,0.0108447893032688,0.0,0.0,0,15,0.0
2025-06-27,1.0873348595587806,-0.008635417295528969,-0.008635417295528984,0.0,0.0,0,15,0.0
2025-06-30,1.105011448010437,0.016256802857244068,0.01625680285724411,0.0,0.0,0,15,0.0
2025-07-01,1.0936045047081997,-0.010322918665481073,-0.010322918665481105,0.0,0.0,0,15,0.0
2025-07-02,1.0975135353031207,0.00357444631774273,0.0035744463177427937,0.0,0.0,0,15,0.0
2025-07-03,1.1113996401304813,0.012652331274917161,0.012652331274917232,0.0,0.0,0,15,0.0
2025-07-07,1.1132299216256851,0.0016468257043784629,0.0016468257043783785,0.0,0.0,0,15,0.0
2025-07-08,1.1151637093935374,0.0017370964706269199,0.001737096470626965,0.0,0.0,0,15,0.0
2025-07-09,1.1234547323245019,0.0074348033935514035,0.007434803393551332,0.0,0.0,0,15,0.0
2025-07-10,1.1050091348855315,-0.0164186387828954,-0.01641863878289536,0.0,0.0,0,15,0.0
2025-07-11,1.0928779942245637,-0.010978317081717703,-0.010978317081717662,0.0,0.0,0,15,0.0
2025-07-14,1.107775035917482,0.013631019904914776,0.013631019904914806,0.0,0.0,0,15,0.0
2025-07-15,1.1005714208232804,-0.00650277796541554,-0.006502777965415555,0.0,0.0,0,15,0.0
2025-07-16,1.1045195369452394,0.0035873329501920903,0.003587332950192154,0.0,0.0,0,15,0.0
2025-07-17,1.1117269825027851,0.006525412468012304,0.006525412468012217,0.0,0.0,0,15,0.0
2025-07-18,1.1080196033564418,-0.003334792808569853,-0.0033347928085698413,0.0,0.0,0,15,0.0
2025-07-21,1.1083931785817422,0.0003371557905373912,0.00033715579053748314,0.0,0.0,0,15,0.0
2025-07-22,1.1036121056369237,-0.004313517113968657,-0.004313517113968646,0.0,0.0,0,15,0.0
2025-07-23,1.112779193880153,0.008306440457119368,0.00830644045711946,0.0,0.0,0,15,0.0
2025-07-24,1.1134819379279584,0.0006315215558219123,0.0006315215558218805,0.0,0.0,0,15,0.0
2025-07-25,1.1169230015504377,0.0030903632158441052,0.003090363215844038,0.0,0.0,0,15,0.0
2025-07-28,1.1204361483902487,0.0031453796142923984,0.0031453796142923095,0.0,0.0,0,15,0.0
2025-07-29,1.11588759714193,-0.004059625579604598,-0.004059625579604603,0.0,0.0,0,15,0.0
2025-07-30,1.121256586955609,0.004811407374210708,0.004811407374210657,0.0,0.0,0,15,0.0
2025-07-31,1.103100344755406,-0.01619276302269068,-0.016192763022690692,0.0,0.0,0,15,0.0
