signal_date,execution_date,interval_end,status,gross_return,turnover,cost_return,net_return_approx,weighted_price_coverage
2014-01-31,2014-02-03,2014-03-03,OK,0.03958106928392811,0.5,0.002,0.03750190714536017,1.0
2014-02-28,2014-03-03,2014-04-01,OK,0.012409277279416514,0.9546143705996846,0.0038184574823987385,0.008543435499339003,1.0
2014-03-31,2014-04-01,2014-05-01,OK,-0.008480304514477451,0.7218974172883491,0.0028875896691533966,-0.011343406543923518,1.0
2014-04-30,2014-05-01,2014-06-02,OK,0.04324362908992663,0.35280121055050906,0.0014112048422020363,0.04177139862895851,1.0
2014-05-30,2014-06-02,2014-07-01,OK,0.052412259106273826,0.31383913314338785,0.0012553565325735515,0.05109110650184423,1.0
2014-06-30,2014-07-01,2014-08-01,OK,-0.02344918452339214,0.1812478860745924,0.0007249915442983696,-0.02415717560719044,1.0
2014-07-31,2014-08-01,2014-09-02,OK,0.12433836891738978,0.15731045733910903,0.0006292418293564362,0.12363088818531653,1.0
2014-08-29,2014-09-02,2014-10-01,OK,-0.12430179322509081,0.06697731100111412,0.0002679092440044565,-0.1245364008696439,1.0000000000000002
2014-09-30,2014-10-01,2014-11-03,OK,0.014674224994263624,0.2612021476615355,0.001044808590646142,0.01361408464728231,1.0
2014-10-31,2014-11-03,2014-12-01,OK,-0.010673719227793994,0.3217269360912876,0.0012869077443651504,-0.011946890880223715,1.0
2014-11-28,2014-12-01,2015-01-02,OK,-0.0024272523565215132,0.07841248595694622,0.0003136499438277849,-0.002740140992783968,1.0
2014-12-31,2015-01-02,2015-02-02,OK,0.0346619345194834,0.17281887542091004,0.0006912755016836401,0.033946698071625425,1.0
2015-01-30,2015-02-02,2015-03-02,OK,0.07548455158726118,0.1226785140960011,0.0004907140563840044,0.07495679620037343,1.0
2015-02-27,2015-03-02,2015-04-01,OK,-0.03749845727406953,0.05857077480626177,0.0002342830992250471,-0.037723955118508234,1.0
2015-03-31,2015-04-01,2015-05-01,OK,0.08821661139113264,0.006748089952509147,2.6992359810036588e-05,0.08818723785680671,1.0
2015-04-30,2015-05-01,2015-06-01,OK,0.022672102971881818,0.2748226106587604,0.0010992904426350416,0.021547889303135337,1.0
2015-05-29,2015-06-01,2015-07-01,OK,0.022638666082550774,0.2021143589540153,0.0008084574358160612,0.02181190624880336,1.0
2015-06-30,2015-07-01,2015-08-03,OK,0.01097139097045699,0.18702206484361666,0.0007480882593744667,0.010215095142308561,1.0
2015-07-31,2015-08-03,2015-09-01,OK,-0.0692381727898458,0.13270797682186153,0.0005308319072874461,-0.06973225086581403,1.0
2015-08-31,2015-09-01,2015-10-01,OK,-0.003550940532327393,0.11449864849327007,0.0004579945939730803,-0.0040073088147332125,1.0
2015-09-30,2015-10-01,2015-11-02,OK,0.05127398999390671,0.025589914953764222,0.0001023596598150569,0.05116638194591849,1.0
2015-10-30,2015-11-02,2015-12-01,OK,0.02261761777701448,0.2058763192081543,0.0008235052768326173,0.021775486772593222,1.0
2015-11-30,2015-12-01,2016-01-04,OK,-0.0665603962012766,0.10752277561227443,0.0004300911024490977,-0.0669618602695441,1.0
2015-12-31,2016-01-04,2016-02-01,OK,-0.05540234715854335,0.24553389511011714,0.0009821355804404686,-0.056330070122599496,1.0
2016-01-29,2016-02-01,2016-03-01,OK,0.03433544702865567,0.4091186177440057,0.001636474470976023,0.03264278347516769,1.0
2016-02-29,2016-03-01,2016-04-01,OK,0.07579398809349541,0.12996296069749513,0.0005198518427899806,0.07523473460632268,1.0
2016-03-31,2016-04-01,2016-05-02,OK,0.05529029813980258,0.22703450878283776,0.000908138035131351,0.054331948881956915,0.9999999999999998
2016-04-29,2016-05-02,2016-06-01,OK,-0.04786118902662505,0.2042137303787625,0.00081685492151505,-0.04863894830033422,0.9999999999999998
2016-05-31,2016-06-01,2016-07-01,OK,0.024214613307399845,0.2988580254882314,0.0011954321019529257,0.022990234279362864,1.0
2016-06-30,2016-07-01,2016-08-01,OK,0.03685117183642712,0.1930004816684371,0.0007720019266737485,0.03605072073409543,0.9999999999999999
2016-07-29,2016-08-01,2016-09-01,OK,0.026374066537084125,0.1705949754633131,0.0006823799018532523,0.02567368950229576,1.0000000000000002
2016-08-31,2016-09-01,2016-10-03,OK,0.027257089553827947,0.29916433071256504,0.0011966573228502603,0.026027814835163587,0.9999999999999998
2016-09-30,2016-10-03,2016-11-01,OK,0.04887634571515293,0.0700272403994098,0.0002801089615976392,0.04858254605111023,1.0
2016-10-31,2016-11-01,2016-12-01,OK,0.03502519875144309,0.24890061107756906,0.0009956024443102762,0.03399472513364343,1.0
2016-11-30,2016-12-01,2017-01-03,OK,0.028222101791875287,0.1434652787165449,0.0005738611148661797,0.027632045110211,1.0
2016-12-30,2017-01-03,2017-02-01,OK,0.009342080026201946,0.2045709174273453,0.0008182836697093812,0.008516151884965906,1.0
2017-01-31,2017-02-01,2017-03-01,OK,0.039910444968641434,0.2346169987681701,0.0009384679950726804,0.038934522298296415,1.0
2017-02-28,2017-03-01,2017-04-03,OK,-0.005968966659948963,0.2220258235084735,0.000888103294033894,-0.006851768895030141,1.0
2017-03-31,2017-04-03,2017-05-01,OK,0.029081569504470987,0.11802928125717216,0.00047211712502868866,0.028595722472456675,1.0
2017-04-28,2017-05-01,2017-06-01,OK,0.0542371425112912,0.13848266346392313,0.0005539306538556926,0.05365316824162103,1.0
2017-05-31,2017-06-01,2017-07-03,OK,-0.04257885840613437,0.1004660006109778,0.0004018640024439112,-0.04296361149811978,1.0
2017-06-30,2017-07-03,2017-08-01,OK,0.11609162270801784,0.005526056589308862,2.2104226357235446e-05,0.11606695236615394,1.0
2017-07-31,2017-08-01,2017-09-01,OK,0.0005799716114553051,0.034780052345448384,0.00013912020938179354,0.00044077071630166387,1.0
2017-08-31,2017-09-01,2017-10-02,OK,0.00774239454181689,0.10937104455058724,0.00043748417820234896,0.007301523188501191,1.0
2017-09-29,2017-10-02,2017-11-01,OK,0.05562500232307914,0.14738798684659193,0.0005895519473863677,0.05500265654724967,1.0
2017-10-31,2017-11-01,2017-12-01,OK,-0.008568331878925828,0.2044313804337103,0.0008177255217348413,-0.009379050857004634,1.0000000000000002
2017-11-30,2017-12-01,2018-01-02,OK,0.0363335875431557,0.19763579052882196,0.0007905431621152879,0.03551432111185293,1.0
2017-12-29,2018-01-02,2018-02-01,OK,0.16322242107749332,0.16269775555867516,0.0006507910222347007,0.16246540636899387,1.0000000000000002
2018-01-31,2018-02-01,2018-03-01,OK,-0.00888239408843918,0.05185622038263578,0.0002074248815305431,-0.009087976540428255,1.0
2018-02-28,2018-03-01,2018-04-02,OK,-0.030616268885789225,0.0957102117226841,0.00038284084689073637,-0.030987388574371222,1.0
2018-03-29,2018-04-02,2018-05-01,OK,0.03411994519653197,0.0025278456772354595,1.0111382708941839e-05,0.03410948881399922,1.0
2018-04-30,2018-05-01,2018-06-01,OK,-0.0070924376686181696,0.15667351922440576,0.000626694076897623,-0.00771468695683819,1.0
2018-05-31,2018-06-01,2018-07-02,OK,0.022179904013122666,0.23954477932784182,0.0009581791173113673,0.02120047257496216,1.0
2018-06-29,2018-07-02,2018-08-01,OK,-0.012345080290128853,0.19185233536216537,0.0007674093414486615,-0.013103015901641979,1.0
2018-07-31,2018-08-01,2018-09-04,OK,0.06241700026842513,0.18742297001865887,0.0007496918800746355,0.061620514870070586,1.0
2018-08-31,2018-09-04,2018-10-01,OK,0.02694821495199714,0.2222852967045535,0.000889141186818214,0.026035112997353727,1.0
2018-09-28,2018-10-01,2018-11-01,OK,-0.05313460842905986,0.06880979224287716,0.00027523916897150864,-0.05339522287256371,1.0
2018-10-31,2018-11-01,2018-12-03,OK,0.0032670278656703996,0.3172569676384871,0.0012690278705539484,0.00199385404570096,1.0
2018-11-30,2018-12-03,2019-01-02,OK,-0.09131619476841661,0.27011626566476393,0.0010804650626590557,-0.09229799587297338,1.0
2018-12-31,2019-01-02,2019-02-01,OK,0.062152061276641746,0.3681957667704017,0.0014727830670816068,0.060587741706127574,0.9999999999999999
2019-01-31,2019-02-01,2019-03-01,OK,0.041318478036866495,0.21204706955068475,0.000848188278202739,0.040435243909919594,0.9999999999999998
2019-02-28,2019-03-01,2019-04-01,OK,0.04171302697598118,0.3791523570437362,0.0015166094281749446,0.04013315517781657,0.9999999999999999
2019-03-29,2019-04-01,2019-05-01,OK,-0.0016319841587961155,0.2095674716993275,0.00083826988679731,-0.0024688860024173476,0.9999999999999997
