signal_date,execution_date,interval_end,status,gross_return,turnover,cost_return,net_return_approx,weighted_price_coverage
2014-01-31,2014-02-03,2014-03-03,OK,0.03958106928392811,0.5,5e-05,0.039529090230463915,1.0
2014-02-28,2014-03-03,2014-04-01,OK,0.012409277279416514,0.9546143705996846,9.546143705996846e-05,0.01231263123491444,1.0
2014-03-31,2014-04-01,2014-05-01,OK,-0.008480304514477451,0.7218974172883491,7.218974172883491e-05,-0.008551882065213623,1.0
2014-04-30,2014-05-01,2014-06-02,OK,0.04324362908992663,0.35280121055050906,3.5280121055050906e-05,0.043206823328402644,1.0
2014-05-30,2014-06-02,2014-07-01,OK,0.052412259106273826,0.31383913314338785,3.1383913314338784e-05,0.052379230291163204,1.0
2014-06-30,2014-07-01,2014-08-01,OK,-0.02344918452339214,0.1812478860745924,1.8124788607459243e-05,-0.023466884300487045,1.0
2014-07-31,2014-08-01,2014-09-02,OK,0.12433836891738978,0.15731045733910903,1.5731045733910903e-05,0.12432068189908785,1.0
2014-08-29,2014-09-02,2014-10-01,OK,-0.12430179322509081,0.06697731100111412,6.697731100111412e-06,-0.12430765841620461,1.0000000000000002
2014-09-30,2014-10-01,2014-11-03,OK,0.014674224994263624,0.2612021476615355,2.612021476615355e-05,0.014647721485589127,1.0
2014-10-31,2014-11-03,2014-12-01,OK,-0.010673719227793994,0.3217269360912876,3.217269360912876e-05,-0.010705548519104768,1.0
2014-11-28,2014-12-01,2015-01-02,OK,-0.0024272523565215132,0.07841248595694622,7.841248595694623e-06,-0.0024350745724280864,1.0
2014-12-31,2015-01-02,2015-02-02,OK,0.0346619345194834,0.17281887542091004,1.7281887542091006e-05,0.03464405360828682,1.0
2015-01-30,2015-02-02,2015-03-02,OK,0.07548455158726118,0.1226785140960011,1.2267851409600111e-05,0.07547135770258895,1.0
2015-02-27,2015-03-02,2015-04-01,OK,-0.03749845727406953,0.05857077480626177,5.857077480626177e-06,-0.03750409472018046,1.0
2015-03-31,2015-04-01,2015-05-01,OK,0.08821661139113264,0.006748089952509147,6.748089952509147e-07,0.08821587705277456,1.0
2015-04-30,2015-05-01,2015-06-01,OK,0.022672102971881818,0.2748226106587604,2.7482261065876042e-05,0.022643997630163115,1.0
2015-05-29,2015-06-01,2015-07-01,OK,0.022638666082550774,0.2021143589540153,2.021143589540153e-05,0.022617997086707087,1.0
2015-06-30,2015-07-01,2015-08-03,OK,0.01097139097045699,0.18702206484361666,1.8702206484361667e-05,0.010952483574753202,1.0
2015-07-31,2015-08-03,2015-09-01,OK,-0.0692381727898458,0.13270797682186153,1.3270797682186153e-05,-0.06925052474174498,1.0
2015-08-31,2015-09-01,2015-10-01,OK,-0.003550940532327393,0.11449864849327007,1.1449864849327007e-05,-0.003562349739387627,1.0
2015-09-30,2015-10-01,2015-11-02,OK,0.05127398999390671,0.025589914953764222,2.5589914953764224e-06,0.05127129979270695,1.0
2015-10-30,2015-11-02,2015-12-01,OK,0.02261761777701448,0.2058763192081543,2.058763192081543e-05,0.02259656450190395,1.0
2015-11-30,2015-12-01,2016-01-04,OK,-0.0665603962012766,0.10752277561227443,1.0752277561227443e-05,-0.06657043280298325,1.0
2015-12-31,2016-01-04,2016-02-01,OK,-0.05540234715854335,0.24553389511011714,2.4553389511011715e-05,-0.05542554023264468,1.0
2016-01-29,2016-02-01,2016-03-01,OK,0.03433544702865567,0.4091186177440057,4.0911861774400574e-05,0.03429313043981841,1.0
2016-02-29,2016-03-01,2016-04-01,OK,0.07579398809349541,0.12996296069749513,1.2996296069749514e-05,0.07578000675631613,1.0
2016-03-31,2016-04-01,2016-05-02,OK,0.05529029813980258,0.22703450878283776,2.2703450878283778e-05,0.05526633940835657,0.9999999999999998
2016-04-29,2016-05-02,2016-06-01,OK,-0.04786118902662505,0.2042137303787625,2.042137303787625e-05,-0.04788063300846779,0.9999999999999998
2016-05-31,2016-06-01,2016-07-01,OK,0.024214613307399845,0.2988580254882314,2.9885802548823143e-05,0.02418400383169894,1.0
2016-06-30,2016-07-01,2016-08-01,OK,0.03685117183642712,0.1930004816684371,1.930004816684371e-05,0.0368311605588687,0.9999999999999999
2016-07-29,2016-08-01,2016-09-01,OK,0.026374066537084125,0.1705949754633131,1.705949754633131e-05,0.026356557111214318,1.0000000000000002
2016-08-31,2016-09-01,2016-10-03,OK,0.027257089553827947,0.29916433071256504,2.9916433071256505e-05,0.027226357685861347,0.9999999999999998
2016-09-30,2016-10-03,2016-11-01,OK,0.04887634571515293,0.0700272403994098,7.00272403994098e-06,0.048869000723551714,1.0
2016-10-31,2016-11-01,2016-12-01,OK,0.03502519875144309,0.24890061107756906,2.4890061107756907e-05,0.03499943691099827,1.0
2016-11-30,2016-12-01,2017-01-03,OK,0.028222101791875287,0.1434652787165449,1.4346527871654492e-05,0.028207350374833684,1.0
2016-12-30,2017-01-03,2017-02-01,OK,0.009342080026201946,0.2045709174273453,2.045709174273453e-05,0.009321431822671089,1.0
2017-01-31,2017-02-01,2017-03-01,OK,0.039910444968641434,0.2346169987681701,2.346169987681701e-05,0.03988604690188291,1.0
2017-02-28,2017-03-01,2017-04-03,OK,-0.005968966659948963,0.2220258235084735,2.220258235084735e-05,-0.005991036715826015,1.0
2017-03-31,2017-04-03,2017-05-01,OK,0.029081569504470987,0.11802928125717216,1.1802928125717216e-05,0.029069423328670574,1.0
